英文名,中文名,简称,外网价格,buff最低价格,最新价格,buff在售数量,饰品类型,比率
★ Falchion Knife | Marble Fade (Factory New),弯刀（★） | 渐变大理石 (崭新出厂),弯刀（★） | 渐变大理石,350.19,1630.0,1629.5,230.0,Knife,4.654616065564408
StatTrak™ Glock-18 | Dragon Tattoo (Factory New),格洛克 18 型（StatTrak™） | 黑龙纹身 (崭新出厂),格洛克 18 型（StatTrak™） | 黑龙纹身,193.14,899.0,898.5,154.0,Pistol,4.654654654654655
MP7 | Nemesis (Factory New),MP7 | 复仇者 (崭新出厂),MP7 | 复仇者,13.21,61.49,61.39,79.0,SMG,4.654806964420893
MAG-7 | Silver (Factory New),MAG-7 | 银质 (崭新出厂),MAG-7 | 银质,13.16,61.26,61.16,187.0,Shotgun,4.655015197568389
StatTrak™ USP-S | Cortex (Minimal Wear),USP 消音版（StatTrak™） | 脑洞大开 (略有磨损),USP 消音版（StatTrak™） | 脑洞大开,11.32,52.7,52.6,592.0,Pistol,4.65547703180212
StatTrak™ P250 | See Ya Later (Minimal Wear),P250（StatTrak™） | 生化短吻鳄 (略有磨损),P250（StatTrak™） | 生化短吻鳄,23.95,111.5,111.0,117.0,Pistol,4.65553235908142
StatTrak™ Dual Berettas | Flora Carnivora (Well-Worn),双持贝瑞塔（StatTrak™） | 食人花 (破损不堪),双持贝瑞塔（StatTrak™） | 食人花,1.8,8.38,8.37,87.0,Pistol,4.655555555555556
★ Moto Gloves | Finish Line (Battle-Scarred),摩托手套（★） | 终点线 (战痕累累),摩托手套（★） | 终点线,126.3,588.0,587.5,100.0,Gloves,4.655581947743468
Galil AR | Chatterbox (Well-Worn),加利尔 AR | 喧闹骷髅 (破损不堪),加利尔 AR | 喧闹骷髅,13.65,63.55,63.45,238.0,Rifle,4.655677655677655
★ Hand Wraps | Badlands (Well-Worn),裹手（★） | 恶土 (破损不堪),裹手（★） | 恶土,139.18,648.0,647.5,15.0,Gloves,4.65584135651674
XM1014 | XOXO (Minimal Wear),XM1014 | 要抱抱 (略有磨损),XM1014 | 要抱抱,4.94,23.0,22.9,712.0,Shotgun,4.655870445344129
MAC-10 | Indigo (Factory New),MAC-10 | 紫青之色 (崭新出厂),MAC-10 | 紫青之色,10.35,48.19,48.09,24.0,SMG,4.656038647342995
★ Bayonet | Slaughter (Factory New),刺刀（★） | 屠夫 (崭新出厂),刺刀（★） | 屠夫,805.19,3749.0,3748.5,87.0,Knife,4.656043915100783
CZ75-Auto | Victoria (Field-Tested),CZ75 | 维多利亚 (久经沙场),CZ75 | 维多利亚,5.99,27.89,27.79,103.0,Pistol,4.656093489148581
★ StatTrak™ Nomad Knife | Forest DDPAT (Field-Tested),流浪者匕首（★ StatTrak™） | 森林 DDPAT (久经沙场),流浪者匕首（★ StatTrak™） | 森林 DDPAT,214.45,998.5,998.0,23.0,Knife,4.6560969923058995
StatTrak™ AWP | Electric Hive (Minimal Wear),AWP（StatTrak™） | 电子蜂巢 (略有磨损),AWP（StatTrak™） | 电子蜂巢,84.62,394.0,393.5,82.0,Sniper Rifle,4.65610966674545
P90 | Death Grip (Field-Tested),P90 | 死亡之握 (久经沙场),P90 | 死亡之握,8.82,41.07,40.97,22.0,SMG,4.656462585034014
MP9 | Hydra (Battle-Scarred),MP9 | 九头蛇 (战痕累累),MP9 | 九头蛇,5.56,25.89,25.79,40.0,SMG,4.6564748201438855
M4A4 | Dark Blossom (Factory New),M4A4 | 暗之绽放 (崭新出厂),M4A4 | 暗之绽放,15.87,73.9,73.8,224.0,Rifle,4.65658475110271
StatTrak™ AUG | Chameleon (Minimal Wear),AUG（StatTrak™） | 变色龙 (略有磨损),AUG（StatTrak™） | 变色龙,14.87,69.25,69.15,75.0,Rifle,4.657027572293208
Dual Berettas | Flora Carnivora (Well-Worn),双持贝瑞塔 | 食人花 (破损不堪),双持贝瑞塔 | 食人花,1.08,5.03,5.02,463.0,Pistol,4.657407407407407
★ Driver Gloves | Snow Leopard (Well-Worn),驾驶手套（★） | 雪豹 (破损不堪),驾驶手套（★） | 雪豹,826.2,3848.0,3847.5,91.0,Gloves,4.6574679254417815
StatTrak™ AWP | Neo-Noir (Minimal Wear),AWP（StatTrak™） | 黑色魅影 (略有磨损),AWP（StatTrak™） | 黑色魅影,86.93,404.9,404.4,209.0,Sniper Rifle,4.657770620039111
SCAR-20 | Magna Carta (Factory New),SCAR-20 | 大宪章 (崭新出厂),SCAR-20 | 大宪章,6.78,31.58,31.48,124.0,Sniper Rifle,4.657817109144542
StatTrak™ Glock-18 | Grinder (Field-Tested),格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),格洛克 18 型（StatTrak™） | 粉碎者,6.05,28.18,28.08,69.0,Pistol,4.657851239669421
FAMAS | Pulse (Minimal Wear),法玛斯 | 电子脉冲 (略有磨损),法玛斯 | 电子脉冲,7.17,33.4,33.3,150.0,Rifle,4.658298465829846
★ Sport Gloves | Slingshot (Well-Worn),运动手套（★） | 弹弓 (破损不堪),运动手套（★） | 弹弓,810.37,3775.0,3774.5,98.0,Gloves,4.6583659316114865
StatTrak™ P90 | Elite Build (Factory New),P90（StatTrak™） | 精英之作 (崭新出厂),P90（StatTrak™） | 精英之作,8.64,40.25,40.15,105.0,SMG,4.658564814814815
StatTrak™ P90 | Shapewood (Factory New),P90（StatTrak™） | 精雕木刻 (崭新出厂),P90（StatTrak™） | 精雕木刻,37.13,172.98,172.48,43.0,SMG,4.658766496094802
Five-SeveN | Fowl Play (Battle-Scarred),FN57 | 狩猎利器 (战痕累累),FN57 | 狩猎利器,2.96,13.79,13.69,30.0,Pistol,4.658783783783783
StatTrak™ AK-47 | Point Disarray (Field-Tested),AK-47（StatTrak™） | 混沌点阵 (久经沙场),AK-47（StatTrak™） | 混沌点阵,30.63,142.7,142.2,305.0,Rifle,4.65883121123082
MAC-10 | Stalker (Field-Tested),MAC-10 | 潜行者 (久经沙场),MAC-10 | 潜行者,15.04,70.07,69.97,330.0,SMG,4.658909574468085
StatTrak™ AUG | Syd Mead (Well-Worn),AUG（StatTrak™） | 席德.米德 (破损不堪),AUG（StatTrak™） | 席德.米德,5.75,26.79,26.69,13.0,Rifle,4.659130434782608
★ StatTrak™ Bayonet | Crimson Web (Field-Tested),刺刀（★ StatTrak™） | 深红之网 (久经沙场),刺刀（★ StatTrak™） | 深红之网,448.15,2088.0,2087.5,12.0,Knife,4.659154301015286
Five-SeveN | Berries And Cherries (Minimal Wear),FN57 | 蓝莓樱桃 (略有磨损),FN57 | 蓝莓樱桃,37.56,175.0,174.5,37.0,Pistol,4.659211927582534
AWP | The Prince (Field-Tested),AWP | 王子 (久经沙场),AWP | 王子,3670.0,17100.0,17099.5,71.0,Sniper Rifle,4.659400544959128
SG 553 | Cyrex (Well-Worn),SG 553 | 次时代 (破损不堪),SG 553 | 次时代,5.08,23.67,23.57,34.0,Rifle,4.659448818897638
MAC-10 | Gold Brick (Minimal Wear),MAC-10 | 金砖 (略有磨损),MAC-10 | 金砖,38.63,180.0,179.5,27.0,SMG,4.659590991457416
★ Gut Knife | Doppler (Minimal Wear),穿肠刀（★） | 多普勒 (略有磨损),穿肠刀（★） | 多普勒,190.57,888.0,887.5,28.0,Knife,4.659705095240594
StatTrak™ AWP | Mortis (Minimal Wear),AWP（StatTrak™） | 死神 (略有磨损),AWP（StatTrak™） | 死神,9.2,42.87,42.77,435.0,Sniper Rifle,4.659782608695652
★ StatTrak™ Karambit | Boreal Forest (Field-Tested),爪子刀（★ StatTrak™） | 北方森林 (久经沙场),爪子刀（★ StatTrak™） | 北方森林,654.32,3049.0,3048.5,12.0,Knife,4.65979948648979
★ Classic Knife | Fade (Factory New),海豹短刀（★） | 渐变之色 (崭新出厂),海豹短刀（★） | 渐变之色,845.95,3942.0,3941.5,167.0,Knife,4.659849872923932
★ Bayonet | Black Laminate (Battle-Scarred),刺刀（★） | 黑色层压板 (战痕累累),刺刀（★） | 黑色层压板,463.53,2160.0,2159.5,75.0,Knife,4.659892563588118
AK-47 | The Empress (Battle-Scarred),AK-47 | 皇后 (战痕累累),AK-47 | 皇后,26.18,122.0,121.5,249.0,Rifle,4.660045836516425
★ Ursus Knife | Safari Mesh (Field-Tested),熊刀（★） | 狩猎网格 (久经沙场),熊刀（★） | 狩猎网格,153.43,715.0,714.5,79.0,Knife,4.660105585609072
AK-47 | Asiimov (Well-Worn),AK-47 | 二西莫夫 (破损不堪),AK-47 | 二西莫夫,40.02,186.5,186.0,54.0,Rifle,4.660169915042478
StatTrak™ AWP | Mortis (Factory New),AWP（StatTrak™） | 死神 (崭新出厂),AWP（StatTrak™） | 死神,20.17,94.0,93.9,240.0,Sniper Rifle,4.660386712940009
Tec-9 | Blue Titanium (Factory New),Tec-9 | 蓝钛 (崭新出厂),Tec-9 | 蓝钛,4.33,20.18,20.08,173.0,Pistol,4.660508083140877
★ Moto Gloves | Blood Pressure (Well-Worn),摩托手套（★） | 血压 (破损不堪),摩托手套（★） | 血压,198.69,926.0,925.5,47.0,Gloves,4.660526448235945
M4A4 | X-Ray (Field-Tested),M4A4 | X 射线 (久经沙场),M4A4 | X 射线,18.21,84.87,84.77,103.0,Rifle,4.660626029654036
★ Talon Knife | Case Hardened (Field-Tested),锯齿爪刀（★） | 表面淬火 (久经沙场),锯齿爪刀（★） | 表面淬火,640.78,2986.5,2986.0,245.0,Knife,4.6607259901994444
★ Moto Gloves | Transport (Well-Worn),摩托手套（★） | 交运 (破损不堪),摩托手套（★） | 交运,97.62,455.0,454.5,33.0,Gloves,4.660930137266953
★ Karambit | Fade (Factory New),爪子刀（★） | 渐变之色 (崭新出厂),爪子刀（★） | 渐变之色,3070.0,14309.5,14309.0,284.0,Knife,4.661074918566775
★ Flip Knife | Case Hardened (Field-Tested),折叠刀（★） | 表面淬火 (久经沙场),折叠刀（★） | 表面淬火,321.77,1500.0,1499.5,88.0,Knife,4.6617148895173575
StatTrak™ FAMAS | Hexane (Minimal Wear),法玛斯（StatTrak™） | 蓝巢 (略有磨损),法玛斯（StatTrak™） | 蓝巢,6.09,28.39,28.29,46.0,Rifle,4.661740558292283
★ Ursus Knife | Scorched (Well-Worn),熊刀（★） | 枯焦之色 (破损不堪),熊刀（★） | 枯焦之色,151.66,707.0,706.5,17.0,Knife,4.661743373335092
★ Gut Knife | Case Hardened (Battle-Scarred),穿肠刀（★） | 表面淬火 (战痕累累),穿肠刀（★） | 表面淬火,140.29,654.0,653.5,9.0,Knife,4.661772043623922
AK-47 | Black Laminate (Field-Tested),AK-47 | 黑色层压板 (久经沙场),AK-47 | 黑色层压板,38.29,178.5,178.5,303.0,Rifle,4.661791590493602
★ Navaja Knife | Safari Mesh (Field-Tested),折刀（★） | 狩猎网格 (久经沙场),折刀（★） | 狩猎网格,99.96,466.0,465.5,19.0,Knife,4.6618647458983595
★ Bayonet | Forest DDPAT (Field-Tested),刺刀（★） | 森林 DDPAT (久经沙场),刺刀（★） | 森林 DDPAT,289.36,1349.0,1348.5,43.0,Knife,4.662012717721868
PP-Bizon | Cobalt Halftone (Factory New),PP-野牛 | 钻蓝半调 (崭新出厂),PP-野牛 | 钻蓝半调,3.32,15.48,15.38,31.0,SMG,4.662650602409639
PP-Bizon | Chemical Green (Factory New),PP-野牛 | 化工之绿 (崭新出厂),PP-野牛 | 化工之绿,5.1,23.78,23.68,102.0,SMG,4.662745098039216
★ Butterfly Knife | Safari Mesh (Minimal Wear),蝴蝶刀（★） | 狩猎网格 (略有磨损),蝴蝶刀（★） | 狩猎网格,846.05,3945.0,3944.5,76.0,Knife,4.662844985520951
StatTrak™ M4A4 | The Emperor (Factory New),M4A4（StatTrak™） | 皇帝 (崭新出厂),M4A4（StatTrak™） | 皇帝,553.09,2579.0,2578.5,122.0,Rifle,4.6628939232313
★ Karambit | Stained (Well-Worn),爪子刀（★） | 人工染色 (破损不堪),爪子刀（★） | 人工染色,778.47,3630.0,3629.5,41.0,Knife,4.662992793556592
★ Karambit | Lore (Field-Tested),爪子刀（★） | 传说 (久经沙场),爪子刀（★） | 传说,1383.21,6450.0,6449.5,144.0,Knife,4.663066345674192
M4A1-S | Hyper Beast (Minimal Wear),M4A1 消音型 | 暴怒野兽 (略有磨损),M4A1 消音型 | 暴怒野兽,50.18,234.0,233.5,555.0,Rifle,4.66321243523316
★ StatTrak™ Butterfly Knife | Blue Steel (Well-Worn),蝴蝶刀（★ StatTrak™） | 蓝钢 (破损不堪),蝴蝶刀（★ StatTrak™） | 蓝钢,1175.07,5480.0,5479.5,15.0,Knife,4.663551958606721
★ StatTrak™ M9 Bayonet | Blue Steel (Field-Tested),M9 刺刀（★ StatTrak™） | 蓝钢 (久经沙场),M9 刺刀（★ StatTrak™） | 蓝钢,724.73,3380.0,3379.5,6.0,Knife,4.663805831137113
★ Talon Knife | Night Stripe (Field-Tested),锯齿爪刀（★） | 夜色 (久经沙场),锯齿爪刀（★） | 夜色,387.01,1805.0,1804.5,68.0,Knife,4.663962171520116
MAC-10 | Nuclear Garden (Factory New),MAC-10 | 核子花园 (崭新出厂),MAC-10 | 核子花园,11.02,51.4,51.3,131.0,SMG,4.664246823956443
AK-47 | Wild Lotus (Field-Tested),AK-47 | 野荷 (久经沙场),AK-47 | 野荷,8530.0,39787.0,39786.5,81.0,Rifle,4.664361078546307
Negev | Power Loader (Factory New),内格夫 | 动力装载机 (崭新出厂),内格夫 | 动力装载机,6.86,32.0,31.9,438.0,Machinegun,4.66472303206997
StatTrak™ AUG | Death by Puppy (Field-Tested),AUG（StatTrak™） | 汪之萌杀 (久经沙场),AUG（StatTrak™） | 汪之萌杀,10.35,48.28,48.18,36.0,Rifle,4.664734299516908
StatTrak™ MAG-7 | Justice (Field-Tested),MAG-7（StatTrak™） | 正义 (久经沙场),MAG-7（StatTrak™） | 正义,5.46,25.47,25.37,186.0,Shotgun,4.664835164835164
StatTrak™ AWP | Neo-Noir (Field-Tested),AWP（StatTrak™） | 黑色魅影 (久经沙场),AWP（StatTrak™） | 黑色魅影,64.16,299.3,298.8,264.0,Sniper Rifle,4.664900249376559
★ StatTrak™ Talon Knife | Urban Masked (Field-Tested),锯齿爪刀（★ StatTrak™） | 都市伪装 (久经沙场),锯齿爪刀（★ StatTrak™） | 都市伪装,395.74,1846.09,1845.59,24.0,Knife,4.664906251579319
★ Butterfly Knife | Bright Water (Factory New),蝴蝶刀（★） | 澄澈之水 (崭新出厂),蝴蝶刀（★） | 澄澈之水,1633.45,7620.0,7619.5,67.0,Knife,4.664972910098258
P2000 | Imperial Dragon (Battle-Scarred),P2000 | 至尊威龙 (战痕累累),P2000 | 至尊威龙,4.33,20.2,20.1,181.0,Pistol,4.665127020785219
UMP-45 | Crime Scene (Minimal Wear),UMP-45 | 犯罪现场 (略有磨损),UMP-45 | 犯罪现场,34.94,163.0,162.5,49.0,SMG,4.665140240412136
★ Nomad Knife | Night Stripe (Field-Tested),流浪者匕首（★） | 夜色 (久经沙场),流浪者匕首（★） | 夜色,280.69,1309.5,1309.0,97.0,Knife,4.665289108981439
M4A4 | The Emperor (Well-Worn),M4A4 | 皇帝 (破损不堪),M4A4 | 皇帝,17.03,79.45,79.35,51.0,Rifle,4.665296535525543
★ Falchion Knife | Lore (Factory New),弯刀（★） | 传说 (崭新出厂),弯刀（★） | 传说,377.25,1760.0,1759.5,39.0,Knife,4.665341285619616
★ StatTrak™ Bayonet | Forest DDPAT (Field-Tested),刺刀（★ StatTrak™） | 森林 DDPAT (久经沙场),刺刀（★ StatTrak™） | 森林 DDPAT,289.36,1350.0,1349.5,8.0,Knife,4.665468620403649
★ Stiletto Knife | Stained (Minimal Wear),短剑（★） | 人工染色 (略有磨损),短剑（★） | 人工染色,434.76,2028.37,2027.87,39.0,Knife,4.6654936056674945
★ Falchion Knife | Tiger Tooth (Factory New),弯刀（★） | 虎牙 (崭新出厂),弯刀（★） | 虎牙,297.68,1388.87,1388.37,141.0,Knife,4.6656476753560865
★ Ursus Knife | Boreal Forest (Well-Worn),熊刀（★） | 北方森林 (破损不堪),熊刀（★） | 北方森林,156.45,730.0,729.5,13.0,Knife,4.666027484819431
★ Ursus Knife | Safari Mesh (Battle-Scarred),熊刀（★） | 狩猎网格 (战痕累累),熊刀（★） | 狩猎网格,149.78,698.9,698.4,36.0,Knife,4.666177059687541
StatTrak™ AWP | BOOM (Minimal Wear),AWP（StatTrak™） | *嘣* (略有磨损),AWP（StatTrak™） | *嘣*,200.37,935.0,934.5,155.0,Sniper Rifle,4.6663672206418125
StatTrak™ AK-47 | Blue Laminate (Factory New),AK-47（StatTrak™） | 蓝色层压板 (崭新出厂),AK-47（StatTrak™） | 蓝色层压板,32.98,153.9,153.4,560.0,Rifle,4.666464523953912
★ Shadow Daggers | Tiger Tooth (Factory New),暗影双匕（★） | 虎牙 (崭新出厂),暗影双匕（★） | 虎牙,185.79,867.0,866.5,116.0,Knife,4.666559018246407
★ Bloodhound Gloves | Bronzed (Well-Worn),血猎手套（★） | 染铜 (破损不堪),血猎手套（★） | 染铜,91.75,428.16,427.66,8.0,Gloves,4.666594005449592
AK-47 | Panthera onca (Factory New),AK-47 | 美洲豹 (崭新出厂),AK-47 | 美洲豹,341.04,1591.5,1591.0,148.0,Rifle,4.666608022519353
MAC-10 | Toybox (Field-Tested),MAC-10 | 玩具盒子 (久经沙场),MAC-10 | 玩具盒子,4.05,18.9,18.8,180.0,SMG,4.666666666666667
Sawed-Off | Wasteland Princess (Field-Tested),截短霰弹枪 | 荒野公主 (久经沙场),截短霰弹枪 | 荒野公主,2.52,11.76,11.66,235.0,Shotgun,4.666666666666667
★ Moto Gloves | Finish Line (Minimal Wear),摩托手套（★） | 终点线 (略有磨损),摩托手套（★） | 终点线,630.63,2943.0,2942.5,156.0,Gloves,4.6667618096189525
★ StatTrak™ Shadow Daggers | Ultraviolet (Battle-Scarred),暗影双匕（★ StatTrak™） | 致命紫罗兰 (战痕累累),暗影双匕（★ StatTrak™） | 致命紫罗兰,123.85,578.0,577.5,4.0,Knife,4.666935809446912
★ M9 Bayonet | Safari Mesh (Field-Tested),M9 刺刀（★） | 狩猎网格 (久经沙场),M9 刺刀（★） | 狩猎网格,524.94,2450.0,2449.5,36.0,Knife,4.667200060959347
★ Skeleton Knife | Scorched (Field-Tested),骷髅匕首（★） | 枯焦之色 (久经沙场),骷髅匕首（★） | 枯焦之色,406.65,1897.98,1897.48,93.0,Knife,4.6673552194762085
StatTrak™ XM1014 | Entombed (Field-Tested),XM1014（StatTrak™） | 埋葬之影 (久经沙场),XM1014（StatTrak™） | 埋葬之影,8.33,38.88,38.78,130.0,Shotgun,4.667466986794718
★ StatTrak™ Karambit | Forest DDPAT (Field-Tested),爪子刀（★ StatTrak™） | 森林 DDPAT (久经沙场),爪子刀（★ StatTrak™） | 森林 DDPAT,631.73,2948.6,2948.1,10.0,Knife,4.667500356164817
Crasswater The Forgotten | Guerrilla Warfare,遗忘者克拉斯沃特 | 游击队,遗忘者克拉斯沃特 | 游击队,7.67,35.8,35.7,674.0,Agent,4.667535853976531
★ StatTrak™ Flip Knife | Ultraviolet (Field-Tested),折叠刀（★ StatTrak™） | 致命紫罗兰 (久经沙场),折叠刀（★ StatTrak™） | 致命紫罗兰,286.98,1339.5,1339.0,7.0,Knife,4.667572653146561
P90 | Scorched (Factory New),P90 | 枯焦之色 (崭新出厂),P90 | 枯焦之色,3.04,14.19,14.09,8.0,SMG,4.667763157894736
Five-SeveN | Fowl Play (Field-Tested),FN57 | 狩猎利器 (久经沙场),FN57 | 狩猎利器,2.89,13.49,13.39,90.0,Pistol,4.6678200692041525
StatTrak™ AWP | PAW (Minimal Wear),AWP（StatTrak™） | 猫猫狗狗 (略有磨损),AWP（StatTrak™） | 猫猫狗狗,11.14,52.0,51.9,500.0,Sniper Rifle,4.66786355475763
Dual Berettas | Urban Shock (Battle-Scarred),双持贝瑞塔 | 都市冲击 (战痕累累),双持贝瑞塔 | 都市冲击,2.14,9.99,9.98,3.0,nan,4.668224299065421
★ StatTrak™ Bayonet | Night (Battle-Scarred),刺刀（★ StatTrak™） | 噩梦之夜 (战痕累累),刺刀（★ StatTrak™） | 噩梦之夜,341.35,1593.5,1593.0,9.0,Knife,4.668229090376446
★ Butterfly Knife | Gamma Doppler (Minimal Wear),蝴蝶刀（★） | 伽玛多普勒 (略有磨损),蝴蝶刀（★） | 伽玛多普勒,2249.17,10499.9,10499.4,19.0,Knife,4.6683443225723265
StatTrak™ Five-SeveN | Fairy Tale (Factory New),FN57（StatTrak™） | 童话城堡 (崭新出厂),FN57（StatTrak™） | 童话城堡,93.47,436.37,435.87,30.0,Pistol,4.668556756178453
P250 | Wingshot (Well-Worn),P250 | 翼击 (破损不堪),P250 | 翼击,1.69,7.89,7.88,60.0,Pistol,4.668639053254438
XM1014 | Zombie Offensive (Factory New),XM1014 | 行尸攻势 (崭新出厂),XM1014 | 行尸攻势,1.66,7.75,7.74,404.0,Shotgun,4.668674698795181
StatTrak™ Desert Eagle | Mecha Industries (Factory New),沙漠之鹰（StatTrak™） | 机械工业 (崭新出厂),沙漠之鹰（StatTrak™） | 机械工业,26.56,124.0,123.5,468.0,Pistol,4.668674698795181
★ StatTrak™ Butterfly Knife | Marble Fade (Factory New),蝴蝶刀（★ StatTrak™） | 渐变大理石 (崭新出厂),蝴蝶刀（★ StatTrak™） | 渐变大理石,2720.0,12699.0,12698.5,97.0,Knife,4.66875
★ StatTrak™ Ursus Knife | Fade (Factory New),熊刀（★ StatTrak™） | 渐变之色 (崭新出厂),熊刀（★ StatTrak™） | 渐变之色,796.78,3720.0,3719.5,45.0,Knife,4.66879188734657
StatTrak™ CZ75-Auto | Victoria (Battle-Scarred),CZ75（StatTrak™） | 维多利亚 (战痕累累),CZ75（StatTrak™） | 维多利亚,22.26,103.93,103.43,11.0,Pistol,4.668912848158131
StatTrak™ AK-47 | Fire Serpent (Field-Tested),AK-47（StatTrak™） | 火蛇 (久经沙场),AK-47（StatTrak™） | 火蛇,1970.45,9200.0,9199.5,79.0,Rifle,4.668984242178182
StatTrak™ FAMAS | Doomkitty (Field-Tested),法玛斯（StatTrak™） | 厄运之喵 (久经沙场),法玛斯（StatTrak™） | 厄运之喵,4.26,19.89,19.79,42.0,Rifle,4.669014084507043
Desert Eagle | Sunset Storm 弐 (Factory New),沙漠之鹰 | 日落风暴 弐 (崭新出厂),沙漠之鹰 | 日落风暴 弐,335.29,1565.5,1565.0,90.0,Pistol,4.669092427450863
AK-47 | Jaguar (Battle-Scarred),AK-47 | 美洲猛虎 (战痕累累),AK-47 | 美洲猛虎,33.73,157.49,156.99,34.0,Rifle,4.669137266528314
★ Moto Gloves | Eclipse (Minimal Wear),摩托手套（★） | 日蚀 (略有磨损),摩托手套（★） | 日蚀,459.71,2146.5,2146.0,48.0,Gloves,4.669248004176547
